Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
CRLA,B:FPIPO1D09:03,8/18/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                              ,9,01Yr01_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:03,8/30/03,"PASE, JUDU, JORO",,10,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:03,7/21/11 10:07,"Erdody, Barba, Williams, Taipale",,12,01Yr10,Re01year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:04,,,,,,,Timber Crater,,Forest,,,581149,4764637,10,NAD83,0,0,8/3/95,,,5400,feet,174,135,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1_Actual Protocol> fuel1_100 ft fuels: From FMH 1052 fuel2: From FMH 1052 <Merged from SubSample fuel2_Actual Protocol> fuel2_100 ft fuels: From FMH 1052 fuel3: From FMH 1052 <Merged from SubSample fuel3_Actual Protocol> fuel3_100 ft fuels: From FMH 1052 fuel4: From FMH 1052 <Merged from SubSample fuel4_Actual Protocol> fuel4_100 ft fuels: From FMH 1052 herbq3: From FMH 1050 <Merged from SubSample tranq3_Actual Protocol> herbq4: From FMH 1049 <Merged from SubSample tranq4_Actual Protocol> overq1: From FMH 1039 <Merged from SubSample overq1_Actual Protocol> overq2: From FMH 1040 <Merged from SubSample overq2_Actual Protocol> overq3: From FMH 1041 <Merged from SubSample overq3_Actual Protocol> overq4: From FMH 1042 <Merged from SubSample overq4_Actual Protocol> poleq1: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1043 <Merged from SubSample poleq1_Actual Protocol> <Merged from SubSample poleq1_All quarters> poleq2: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1044 <Merged from SubSample poleq2_All quarters> poleq3: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1045 <Merged from SubSample poleq3_All quarters> poleq4: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1046 <Merged from SubSample poleq4_All quarters> seed_10x25_belt: From FMH 1047 <Merged from SubSample seed_Actual Protocol> seed_5 x 10 m belt: From FMH 1047 shrbq3_10 m belt: From FMH 1037 shrbq3_2 m belt: From FMH 1037 shrbq3_5m_belt: From FMH 1037 <Merged from SubSample shrbq3_Actual Protocol> shrbq4_10 m belt: From FMH 1036 shrbq4_2 m belt: From FMH 1036 shrbq4_5m_belt: From FMH 1036 <Merged from SubSample shrbq4_Actual Protocol>",,,,,,,,
CRLA,B:FPIPO1D09:04,8/13/95,,From FMH 1029 ,0,00Pro1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:04,8/20/98,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                              ,3,00Pro2_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:04,8/9/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                                   ,5,00Pre_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:04,5/9/02 10:22,"TLE, CKF, JSH",,6,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:04,7/18/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                           ,9,01Yr01_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:04,8/28/03,"JUDU, JORO, PASE",                                                       ,10,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:04,8/28/03 8:48,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.    ,11,01Yr02_alt,Re01Year02_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:04,7/20/11 11:14,,,12,01Yr10,Re01year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:05,,,,,,,Timber Crater,,Forest,,,581326,4764661,10,NAD83,0,0,7/29/96,,,5240,feet,222,90,5,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1_Actual Protocol> fuel1_100 ft fuels: From FMH 1052 fuel2: From FMH 1052 <Merged from SubSample fuel2_Actual Protocol> fuel2_100 ft fuels: From FMH 1052 fuel3: From FMH 1052 <Merged from SubSample fuel3_Actual Protocol> fuel3_100 ft fuels: From FMH 1052 fuel4: From FMH 1052 <Merged from SubSample fuel4_Actual Protocol> fuel4_100 ft fuels: From FMH 1052 herbq3: From FMH 1050 <Merged from SubSample tranq3_Actual Protocol> herbq4: From FMH 1049 <Merged from SubSample tranq4_Actual Protocol> overq1: From FMH 1039 <Merged from SubSample overq1_Actual Protocol> overq2: From FMH 1040 <Merged from SubSample overq2_Actual Protocol> overq3: From FMH 1041 <Merged from SubSample overq3_Actual Protocol> overq4: From FMH 1042 <Merged from SubSample overq4_Actual Protocol> poleq1: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1043 <Merged from SubSample poleq1_Actual Protocol> <Merged from SubSample poleq1_All quarters> poleq2: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1044 <Merged from SubSample poleq2_All quarters> poleq3: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1045 <Merged from SubSample poleq3_All quarters> poleq4: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1046 <Merged from SubSample poleq4_All quarters> seed_10x25_belt: From FMH 1047 <Merged from SubSample seed_Actual Protocol> seed_5 x 10 m belt: From FMH 1047 shrbq3_10 m belt: From FMH 1037 shrbq3_2 m belt: From FMH 1037 shrbq3_5m_belt: From FMH 1037 <Merged from SubSample shrbq3_Actual Protocol> shrbq4_10 m belt: From FMH 1036 shrbq4_2 m belt: From FMH 1036 shrbq4_5m_belt: From FMH 1036 <Merged from SubSample shrbq4_Actual Protocol>",,,,,,,,
CRLA,B:FPIPO1D09:05,7/29/96,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                            ,1,00Pro1_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:05,8/5/99,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                                  ,5,00Pre_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:05,5/9/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                              ,7,01Post_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:05,7/17/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                         ,9,01Yr01_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:05,8/19/03 9:56,"DASA, CRLA FUELS, JUDU, ARMI, PASE, RW, WR",,10,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:05,7/20/11 12:18,,,12,01Yr10,Re01year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:06,,,,,,,Timber Crater,,Forest,,,581207,4765013,10,NAD83,0,0,7/23/96,,,5323,feet,12,90,2,2, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1_Actual Protocol> fuel1_100 ft fuels: From FMH 1052 fuel2: From FMH 1052 <Merged from SubSample fuel2_Actual Protocol> fuel2_100 ft fuels: From FMH 1052 fuel3: From FMH 1052 <Merged from SubSample fuel3_Actual Protocol> fuel3_100 ft fuels: From FMH 1052 fuel4: From FMH 1052 <Merged from SubSample fuel4_Actual Protocol> fuel4_100 ft fuels: From FMH 1052 herbq3: From FMH 1050 <Merged from SubSample tranq3_Actual Protocol> herbq4: From FMH 1049 <Merged from SubSample tranq4_Actual Protocol> overq1: From FMH 1039 <Merged from SubSample overq1_Actual Protocol> overq2: From FMH 1040 <Merged from SubSample overq2_Actual Protocol> overq3: From FMH 1041 <Merged from SubSample overq3_Actual Protocol> overq4: From FMH 1042 <Merged from SubSample overq4_Actual Protocol> poleq1: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1043 <Merged from SubSample poleq1_Actual Protocol> <Merged from SubSample poleq1_All quarters> poleq2: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1044 <Merged from SubSample poleq2_All quarters> poleq3: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1045 <Merged from SubSample poleq3_All quarters> poleq4: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1046 <Merged from SubSample poleq4_All quarters> seed_10x25_belt: From FMH 1047 <Merged from SubSample seed_Actual Protocol> seed_5 x 10 m belt: From FMH 1047 shrbq3_10 m belt: From FMH 1037 shrbq3_2 m belt: From FMH 1037 shrbq3_5m_belt: From FMH 1037 <Merged from SubSample shrbq3_Actual Protocol> shrbq4_10 m belt: From FMH 1036 shrbq4_2 m belt: From FMH 1036 shrbq4_5m_belt: From FMH 1036 <Merged from SubSample shrbq4_Actual Protocol>",,,,,,,,
CRLA,B:FPIPO1D09:06,7/23/96,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                               ,1,00Pro1_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:06,8/5/99,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                               ,5,00Pre_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:06,10/22/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                         ,7,01Post_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:06,7/18/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                           ,9,01Yr01_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:06,8/18/03 15:07,"Sandifer, Williams, PASE, MARE, Brenda, Matt, Sodiff, Lillesand, JUDU",,10,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:06,7/19/11 9:24,,,12,01Yr10,Re01year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:07,,,,,,,Timber Crater,,Forest,,,581103,4764989,10,NAD83,0,0,6/6/96,,,5356,feet,96,90,3,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1_Actual Protocol> fuel1_100 ft fuels: From FMH 1052 fuel2: From FMH 1052 <Merged from SubSample fuel2_Actual Protocol> fuel2_100 ft fuels: From FMH 1052 fuel3: From FMH 1052 <Merged from SubSample fuel3_Actual Protocol> fuel3_100 ft fuels: From FMH 1052 fuel4: From FMH 1052 <Merged from SubSample fuel4_Actual Protocol> fuel4_100 ft fuels: From FMH 1052 herbq3: From FMH 1050 <Merged from SubSample tranq3_Actual Protocol> herbq4: From FMH 1049 <Merged from SubSample tranq4_Actual Protocol> overq1: From FMH 1039 <Merged from SubSample overq1_Actual Protocol> overq2: From FMH 1040 <Merged from SubSample overq2_Actual Protocol> overq3: From FMH 1041 <Merged from SubSample overq3_Actual Protocol> overq4: From FMH 1042 <Merged from SubSample overq4_Actual Protocol> poleq1: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1043 <Merged from SubSample poleq1_Actual Protocol> <Merged from SubSample poleq1_All quarters> poleq2: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1044 <Merged from SubSample poleq2_All quarters> poleq3: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1045 <Merged from SubSample poleq3_All quarters> poleq4: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1046 <Merged from SubSample poleq4_All quarters> seed_10x25_belt: From FMH 1047 <Merged from SubSample seed_Actual Protocol> seed_5 x 10 m belt: From FMH 1047 shrbq3_10 m belt: From FMH 1037 shrbq3_2 m belt: From FMH 1037 shrbq3_5m_belt: From FMH 1037 <Merged from SubSample shrbq3_Actual Protocol> shrbq4_10 m belt: From FMH 1036 shrbq4_2 m belt: From FMH 1036 shrbq4_5m_belt: From FMH 1036 <Merged from SubSample shrbq4_Actual Protocol>",,,,,,,,
CRLA,B:FPIPO1D09:07,7/24/96,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                             ,1,00Pro1_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:07,8/5/99,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                        ,5,00Pre_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:07,10/22/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                                  ,7,01Post_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:07,7/16/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                              ,9,01Yr01_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:07,7/18/02,,From FMH 1029 ,8,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:07,8/18/03 15:06,"DASA, JUDU, JODA, KEBO, MARE, LAVO, PASE",,10,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:07,7/19/11 9:24,"Erdody, Taipale, Barba, Williams",,12,01Yr10,Re01year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:08,,,,,,,Timber Crater,,Forest,,,581036,4764160,10,NAD83,0,0,8/2/96,,,5284,feet,86,90,11,7, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1_Actual Protocol> fuel1_100 ft fuels: From FMH 1052 fuel2: From FMH 1052 <Merged from SubSample fuel2_Actual Protocol> fuel2_100 ft fuels: From FMH 1052 fuel3: From FMH 1052 <Merged from SubSample fuel3_Actual Protocol> fuel3_100 ft fuels: From FMH 1052 fuel4: From FMH 1052 <Merged from SubSample fuel4_Actual Protocol> fuel4_100 ft fuels: From FMH 1052 herbq3: From FMH 1050 <Merged from SubSample tranq3_Actual Protocol> herbq4: From FMH 1049 <Merged from SubSample tranq4_Actual Protocol> overq1: From FMH 1039 <Merged from SubSample overq1_Actual Protocol> overq2: From FMH 1040 <Merged from SubSample overq2_Actual Protocol> overq3: From FMH 1041 <Merged from SubSample overq3_Actual Protocol> overq4: From FMH 1042 <Merged from SubSample overq4_Actual Protocol> poleq1: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1043 <Merged from SubSample poleq1_Actual Protocol> <Merged from SubSample poleq1_All quarters> poleq2: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1044 <Merged from SubSample poleq2_All quarters> poleq3: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1045 <Merged from SubSample poleq3_All quarters> poleq4: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1046 <Merged from SubSample poleq4_All quarters> seed_10x25_belt: From FMH 1047 <Merged from SubSample seed_Actual Protocol> seed_5 x 10 m belt: From FMH 1047 shrbq3_10 m belt: From FMH 1037 shrbq3_2 m belt: From FMH 1037 shrbq3_5m_belt: From FMH 1037 <Merged from SubSample shrbq3_Actual Protocol> shrbq4_10 m belt: From FMH 1036 shrbq4_2 m belt: From FMH 1036 shrbq4_5m_belt: From FMH 1036 <Merged from SubSample shrbq4_Actual Protocol>",,,,,,,,
CRLA,B:FPIPO1D09:08,8/2/96,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                              ,1,00Pro1_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:08,7/17/98,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                              ,3,00Pro2_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:08,8/9/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                                ,5,00Pre_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:08,10/22/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                                   ,7,01Post_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:08,7/16/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                               ,9,01Yr01_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:08,8/29/03 8:54,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.,11,01Yr02_alt,Re01Year02_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:08,8/29/03 16:02,"PASE, JORO, JUDU,",,10,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:08,7/21/11 11:53,"Barba, Williams, Taipale, Erdody",,12,01Yr10,Re01year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:09,,,,,,,Timber Crater,,Forest,,,580873,4764193,10,NAD 83,0,0,8/1/96,,,5352,feet,102,90,8,8, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1_Actual Protocol> fuel1_100 ft fuels: From FMH 1052 fuel2: From FMH 1052 <Merged from SubSample fuel2_Actual Protocol> fuel2_100 ft fuels: From FMH 1052 fuel3: From FMH 1052 <Merged from SubSample fuel3_Actual Protocol> fuel3_100 ft fuels: From FMH 1052 fuel4: From FMH 1052 <Merged from SubSample fuel4_Actual Protocol> fuel4_100 ft fuels: From FMH 1052 herbq3: From FMH 1050 <Merged from SubSample tranq3_Actual Protocol> herbq4: From FMH 1049 <Merged from SubSample tranq4_Actual Protocol> overq1: From FMH 1039 <Merged from SubSample overq1_Actual Protocol> overq2: From FMH 1040 <Merged from SubSample overq2_Actual Protocol> overq3: From FMH 1041 <Merged from SubSample overq3_Actual Protocol> overq4: From FMH 1042 <Merged from SubSample overq4_Actual Protocol> poleq1: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1043 <Merged from SubSample poleq1_Actual Protocol> <Merged from SubSample poleq1_All quarters> poleq2: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1044 <Merged from SubSample poleq2_All quarters> poleq3: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1045 <Merged from SubSample poleq3_All quarters> poleq4: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1046 <Merged from SubSample poleq4_All quarters> seed_10x25_belt: From FMH 1047 <Merged from SubSample seed_Actual Protocol> seed_5 x 10 m belt: From FMH 1047 shrbq3_10 m belt: From FMH 1037 shrbq3_2 m belt: From FMH 1037 shrbq3_5m_belt: From FMH 1037 <Merged from SubSample shrbq3_Actual Protocol> shrbq4_10 m belt: From FMH 1036 shrbq4_2 m belt: From FMH 1036 shrbq4_5m_belt: From FMH 1036 <Merged from SubSample shrbq4_Actual Protocol>",,,,,,,,
CRLA,B:FPIPO1D09:09,8/1/96,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                               ,1,00Pro1_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:09,7/17/98,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                                     ,3,00Pro2_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:09,8/9/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                         ,5,00Pre_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:09,10/23/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                   ,7,01Post_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:09,7/17/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                         ,9,01Yr01_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:09,8/30/03 8:57,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.,11,01Yr02_alt,Re01Year02_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:09,8/30/03 12:55,"JUDU, PASE, JORO, ",,10,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:09,7/22/11 13:30,"Taipale, Barba, Erdody, Williams",,12,01Yr10,Re01year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
